2022-07-28 16:48:46 INFO [2828:main.c:18] hello,  -- info
2022-07-28 17:45:32 INFO [6962:main.c:20] hello, sys --info
2022-07-28 17:45:32 DEBUG [6962:main.c:21] hello, sys --debug
2022-07-28 17:45:32 WARN [6962:main.c:22] hello, sys --warn
2022-07-28 17:45:32 ERROR [6962:main.c:23] hello, sys --error
2022-07-28 17:45:32 PANIC [6962:main.c:24] hello, sys --panic
2022-07-28 17:45:33 INFO [6965:main.c:20] hello, sys --info
2022-07-28 17:45:33 DEBUG [6965:main.c:21] hello, sys --debug
2022-07-28 17:45:33 WARN [6965:main.c:22] hello, sys --warn
2022-07-28 17:45:33 ERROR [6965:main.c:23] hello, sys --error
2022-07-28 17:45:33 PANIC [6965:main.c:24] hello, sys --panic
2022-07-28 17:45:34 INFO [6968:main.c:20] hello, sys --info
2022-07-28 17:45:34 DEBUG [6968:main.c:21] hello, sys --debug
2022-07-28 17:45:34 WARN [6968:main.c:22] hello, sys --warn
2022-07-28 17:45:34 ERROR [6968:main.c:23] hello, sys --error
2022-07-28 17:45:34 PANIC [6968:main.c:24] hello, sys --panic
2022-07-28 17:45:35 INFO [6971:main.c:20] hello, sys --info
2022-07-28 17:45:35 DEBUG [6971:main.c:21] hello, sys --debug
2022-07-28 17:45:35 WARN [6971:main.c:22] hello, sys --warn
2022-07-28 17:45:35 ERROR [6971:main.c:23] hello, sys --error
2022-07-28 17:45:35 PANIC [6971:main.c:24] hello, sys --panic
2022-07-28 17:45:36 INFO [6974:main.c:20] hello, sys --info
2022-07-28 17:45:36 DEBUG [6974:main.c:21] hello, sys --debug
2022-07-28 17:45:36 WARN [6974:main.c:22] hello, sys --warn
2022-07-28 17:45:36 ERROR [6974:main.c:23] hello, sys --error
2022-07-28 17:45:36 PANIC [6974:main.c:24] hello, sys --panic
2022-07-28 17:45:37 INFO [6977:main.c:20] hello, sys --info
2022-07-28 17:45:37 DEBUG [6977:main.c:21] hello, sys --debug
2022-07-28 17:45:37 WARN [6977:main.c:22] hello, sys --warn
2022-07-28 17:45:37 ERROR [6977:main.c:23] hello, sys --error
2022-07-28 17:45:37 PANIC [6977:main.c:24] hello, sys --panic
2022-07-28 17:45:38 INFO [6980:main.c:20] hello, sys --info
2022-07-28 17:45:38 DEBUG [6980:main.c:21] hello, sys --debug
2022-07-28 17:45:38 WARN [6980:main.c:22] hello, sys --warn
2022-07-28 17:45:38 ERROR [6980:main.c:23] hello, sys --error
2022-07-28 17:45:38 PANIC [6980:main.c:24] hello, sys --panic
2022-07-28 17:45:39 INFO [6983:main.c:20] hello, sys --info
2022-07-28 17:45:39 DEBUG [6983:main.c:21] hello, sys --debug
2022-07-28 17:45:39 WARN [6983:main.c:22] hello, sys --warn
2022-07-28 17:45:39 ERROR [6983:main.c:23] hello, sys --error
2022-07-28 17:45:39 PANIC [6983:main.c:24] hello, sys --panic
2022-07-28 17:45:40 INFO [6986:main.c:20] hello, sys --info
2022-07-28 17:45:40 DEBUG [6986:main.c:21] hello, sys --debug
2022-07-28 17:45:40 WARN [6986:main.c:22] hello, sys --warn
2022-07-28 17:45:40 ERROR [6986:main.c:23] hello, sys --error
2022-07-28 17:45:40 PANIC [6986:main.c:24] hello, sys --panic
2022-07-28 17:45:41 INFO [6989:main.c:20] hello, sys --info
2022-07-28 17:45:41 DEBUG [6989:main.c:21] hello, sys --debug
2022-07-28 17:45:41 WARN [6989:main.c:22] hello, sys --warn
2022-07-28 17:45:41 ERROR [6989:main.c:23] hello, sys --error
2022-07-28 17:45:41 PANIC [6989:main.c:24] hello, sys --panic
2022-07-28 17:45:42 INFO [6992:main.c:20] hello, sys --info
2022-07-28 17:45:42 DEBUG [6992:main.c:21] hello, sys --debug
2022-07-28 17:45:42 WARN [6992:main.c:22] hello, sys --warn
2022-07-28 17:45:42 ERROR [6992:main.c:23] hello, sys --error
2022-07-28 17:45:42 PANIC [6992:main.c:24] hello, sys --panic
2022-07-28 17:45:43 INFO [6995:main.c:20] hello, sys --info
2022-07-28 17:45:43 DEBUG [6995:main.c:21] hello, sys --debug
2022-07-28 17:45:43 WARN [6995:main.c:22] hello, sys --warn
2022-07-28 17:45:43 ERROR [6995:main.c:23] hello, sys --error
2022-07-28 17:45:43 PANIC [6995:main.c:24] hello, sys --panic
2022-07-28 17:45:44 INFO [6998:main.c:20] hello, sys --info
2022-07-28 17:45:44 DEBUG [6998:main.c:21] hello, sys --debug
2022-07-28 17:45:44 WARN [6998:main.c:22] hello, sys --warn
2022-07-28 17:45:44 ERROR [6998:main.c:23] hello, sys --error
2022-07-28 17:45:44 PANIC [6998:main.c:24] hello, sys --panic
2022-07-28 17:45:45 INFO [7001:main.c:20] hello, sys --info
2022-07-28 17:45:45 DEBUG [7001:main.c:21] hello, sys --debug
2022-07-28 17:45:45 WARN [7001:main.c:22] hello, sys --warn
2022-07-28 17:45:45 ERROR [7001:main.c:23] hello, sys --error
2022-07-28 17:45:45 PANIC [7001:main.c:24] hello, sys --panic
2022-07-28 17:45:46 INFO [7004:main.c:20] hello, sys --info
2022-07-28 17:45:46 DEBUG [7004:main.c:21] hello, sys --debug
2022-07-28 17:45:46 WARN [7004:main.c:22] hello, sys --warn
2022-07-28 17:45:46 ERROR [7004:main.c:23] hello, sys --error
2022-07-28 17:45:46 PANIC [7004:main.c:24] hello, sys --panic
2022-07-28 17:45:47 INFO [7007:main.c:20] hello, sys --info
2022-07-28 17:45:47 DEBUG [7007:main.c:21] hello, sys --debug
2022-07-28 17:45:47 WARN [7007:main.c:22] hello, sys --warn
2022-07-28 17:45:47 ERROR [7007:main.c:23] hello, sys --error
2022-07-28 17:45:47 PANIC [7007:main.c:24] hello, sys --panic
2022-07-28 17:45:48 INFO [7010:main.c:20] hello, sys --info
2022-07-28 17:45:48 DEBUG [7010:main.c:21] hello, sys --debug
2022-07-28 17:45:48 WARN [7010:main.c:22] hello, sys --warn
2022-07-28 17:45:48 ERROR [7010:main.c:23] hello, sys --error
2022-07-28 17:45:48 PANIC [7010:main.c:24] hello, sys --panic
2022-07-28 17:45:49 INFO [7013:main.c:20] hello, sys --info
2022-07-28 17:45:49 DEBUG [7013:main.c:21] hello, sys --debug
2022-07-28 17:45:49 WARN [7013:main.c:22] hello, sys --warn
2022-07-28 17:45:49 ERROR [7013:main.c:23] hello, sys --error
2022-07-28 17:45:49 PANIC [7013:main.c:24] hello, sys --panic
2022-07-28 17:45:50 INFO [7016:main.c:20] hello, sys --info
2022-07-28 17:45:50 DEBUG [7016:main.c:21] hello, sys --debug
2022-07-28 17:45:50 WARN [7016:main.c:22] hello, sys --warn
2022-07-28 17:45:50 ERROR [7016:main.c:23] hello, sys --error
2022-07-28 17:45:50 PANIC [7016:main.c:24] hello, sys --panic
2022-07-28 17:45:51 INFO [7019:main.c:20] hello, sys --info
2022-07-28 17:45:51 DEBUG [7019:main.c:21] hello, sys --debug
2022-07-28 17:45:51 WARN [7019:main.c:22] hello, sys --warn
2022-07-28 17:45:51 ERROR [7019:main.c:23] hello, sys --error
2022-07-28 17:45:51 PANIC [7019:main.c:24] hello, sys --panic
2022-07-28 17:45:52 INFO [7022:main.c:20] hello, sys --info
2022-07-28 17:45:52 DEBUG [7022:main.c:21] hello, sys --debug
2022-07-28 17:45:52 WARN [7022:main.c:22] hello, sys --warn
2022-07-28 17:45:52 ERROR [7022:main.c:23] hello, sys --error
2022-07-28 17:45:52 PANIC [7022:main.c:24] hello, sys --panic
2022-07-28 17:45:53 INFO [7025:main.c:20] hello, sys --info
2022-07-28 17:45:53 DEBUG [7025:main.c:21] hello, sys --debug
2022-07-28 17:45:53 WARN [7025:main.c:22] hello, sys --warn
2022-07-28 17:45:53 ERROR [7025:main.c:23] hello, sys --error
2022-07-28 17:45:53 PANIC [7025:main.c:24] hello, sys --panic
2022-07-28 17:45:54 INFO [7028:main.c:20] hello, sys --info
2022-07-28 17:45:54 DEBUG [7028:main.c:21] hello, sys --debug
2022-07-28 17:45:54 WARN [7028:main.c:22] hello, sys --warn
2022-07-28 17:45:54 ERROR [7028:main.c:23] hello, sys --error
2022-07-28 17:45:54 PANIC [7028:main.c:24] hello, sys --panic
2022-07-28 17:45:55 INFO [7031:main.c:20] hello, sys --info
2022-07-28 17:45:55 DEBUG [7031:main.c:21] hello, sys --debug
2022-07-28 17:45:55 WARN [7031:main.c:22] hello, sys --warn
2022-07-28 17:45:55 ERROR [7031:main.c:23] hello, sys --error
2022-07-28 17:45:55 PANIC [7031:main.c:24] hello, sys --panic
2022-07-28 17:45:56 INFO [7034:main.c:20] hello, sys --info
2022-07-28 17:45:56 DEBUG [7034:main.c:21] hello, sys --debug
2022-07-28 17:45:56 WARN [7034:main.c:22] hello, sys --warn
2022-07-28 17:45:56 ERROR [7034:main.c:23] hello, sys --error
2022-07-28 17:45:56 PANIC [7034:main.c:24] hello, sys --panic
2022-07-28 17:45:57 INFO [7037:main.c:20] hello, sys --info
2022-07-28 17:45:57 DEBUG [7037:main.c:21] hello, sys --debug
2022-07-28 17:45:57 WARN [7037:main.c:22] hello, sys --warn
2022-07-28 17:45:57 ERROR [7037:main.c:23] hello, sys --error
2022-07-28 17:45:57 PANIC [7037:main.c:24] hello, sys --panic
2022-07-28 17:45:58 INFO [7040:main.c:20] hello, sys --info
2022-07-28 17:45:58 DEBUG [7040:main.c:21] hello, sys --debug
2022-07-28 17:45:58 WARN [7040:main.c:22] hello, sys --warn
2022-07-28 17:45:58 ERROR [7040:main.c:23] hello, sys --error
2022-07-28 17:45:58 PANIC [7040:main.c:24] hello, sys --panic
2022-07-28 17:45:59 INFO [7043:main.c:20] hello, sys --info
2022-07-28 17:45:59 DEBUG [7043:main.c:21] hello, sys --debug
2022-07-28 17:45:59 WARN [7043:main.c:22] hello, sys --warn
2022-07-28 17:45:59 ERROR [7043:main.c:23] hello, sys --error
2022-07-28 17:45:59 PANIC [7043:main.c:24] hello, sys --panic
2022-07-28 17:46:00 INFO [7046:main.c:20] hello, sys --info
2022-07-28 17:46:00 DEBUG [7046:main.c:21] hello, sys --debug
2022-07-28 17:46:00 WARN [7046:main.c:22] hello, sys --warn
2022-07-28 17:46:00 ERROR [7046:main.c:23] hello, sys --error
2022-07-28 17:46:00 PANIC [7046:main.c:24] hello, sys --panic
2022-07-28 17:46:01 INFO [7049:main.c:20] hello, sys --info
2022-07-28 17:46:01 DEBUG [7049:main.c:21] hello, sys --debug
2022-07-28 17:46:01 WARN [7049:main.c:22] hello, sys --warn
2022-07-28 17:46:01 ERROR [7049:main.c:23] hello, sys --error
2022-07-28 17:46:01 PANIC [7049:main.c:24] hello, sys --panic
2022-07-28 17:46:02 INFO [7052:main.c:20] hello, sys --info
2022-07-28 17:46:02 DEBUG [7052:main.c:21] hello, sys --debug
2022-07-28 17:46:02 WARN [7052:main.c:22] hello, sys --warn
2022-07-28 17:46:02 ERROR [7052:main.c:23] hello, sys --error
2022-07-28 17:46:02 PANIC [7052:main.c:24] hello, sys --panic
2022-07-28 17:46:03 INFO [7055:main.c:20] hello, sys --info
2022-07-28 17:46:03 DEBUG [7055:main.c:21] hello, sys --debug
2022-07-28 17:46:03 WARN [7055:main.c:22] hello, sys --warn
2022-07-28 17:46:03 ERROR [7055:main.c:23] hello, sys --error
2022-07-28 17:46:03 PANIC [7055:main.c:24] hello, sys --panic
2022-07-28 17:46:04 INFO [7058:main.c:20] hello, sys --info
2022-07-28 17:46:04 DEBUG [7058:main.c:21] hello, sys --debug
2022-07-28 17:46:04 WARN [7058:main.c:22] hello, sys --warn
2022-07-28 17:46:04 ERROR [7058:main.c:23] hello, sys --error
2022-07-28 17:46:04 PANIC [7058:main.c:24] hello, sys --panic
2022-07-28 17:46:05 INFO [7061:main.c:20] hello, sys --info
2022-07-28 17:46:05 DEBUG [7061:main.c:21] hello, sys --debug
2022-07-28 17:46:05 WARN [7061:main.c:22] hello, sys --warn
2022-07-28 17:46:05 ERROR [7061:main.c:23] hello, sys --error
2022-07-28 17:46:05 PANIC [7061:main.c:24] hello, sys --panic
2022-07-28 17:46:06 INFO [7064:main.c:20] hello, sys --info
2022-07-28 17:46:06 DEBUG [7064:main.c:21] hello, sys --debug
2022-07-28 17:46:06 WARN [7064:main.c:22] hello, sys --warn
2022-07-28 17:46:06 ERROR [7064:main.c:23] hello, sys --error
2022-07-28 17:46:06 PANIC [7064:main.c:24] hello, sys --panic
2022-07-28 17:46:07 INFO [7067:main.c:20] hello, sys --info
2022-07-28 17:46:07 DEBUG [7067:main.c:21] hello, sys --debug
2022-07-28 17:46:07 WARN [7067:main.c:22] hello, sys --warn
2022-07-28 17:46:07 ERROR [7067:main.c:23] hello, sys --error
2022-07-28 17:46:07 PANIC [7067:main.c:24] hello, sys --panic
2022-07-28 17:46:08 INFO [7070:main.c:20] hello, sys --info
2022-07-28 17:46:08 DEBUG [7070:main.c:21] hello, sys --debug
2022-07-28 17:46:08 WARN [7070:main.c:22] hello, sys --warn
2022-07-28 17:46:08 ERROR [7070:main.c:23] hello, sys --error
2022-07-28 17:46:08 PANIC [7070:main.c:24] hello, sys --panic
2022-07-28 17:46:09 INFO [7073:main.c:20] hello, sys --info
2022-07-28 17:46:09 DEBUG [7073:main.c:21] hello, sys --debug
2022-07-28 17:46:09 WARN [7073:main.c:22] hello, sys --warn
2022-07-28 17:46:09 ERROR [7073:main.c:23] hello, sys --error
2022-07-28 17:46:09 PANIC [7073:main.c:24] hello, sys --panic
2022-07-28 17:46:10 INFO [7076:main.c:20] hello, sys --info
2022-07-28 17:46:10 DEBUG [7076:main.c:21] hello, sys --debug
2022-07-28 17:46:10 WARN [7076:main.c:22] hello, sys --warn
2022-07-28 17:46:10 ERROR [7076:main.c:23] hello, sys --error
2022-07-28 17:46:10 PANIC [7076:main.c:24] hello, sys --panic
2022-07-28 17:46:11 INFO [7079:main.c:20] hello, sys --info
2022-07-28 17:46:11 DEBUG [7079:main.c:21] hello, sys --debug
2022-07-28 17:46:11 WARN [7079:main.c:22] hello, sys --warn
2022-07-28 17:46:11 ERROR [7079:main.c:23] hello, sys --error
2022-07-28 17:46:11 PANIC [7079:main.c:24] hello, sys --panic
2022-07-28 17:46:12 INFO [7082:main.c:20] hello, sys --info
2022-07-28 17:46:12 DEBUG [7082:main.c:21] hello, sys --debug
2022-07-28 17:46:12 WARN [7082:main.c:22] hello, sys --warn
2022-07-28 17:46:12 ERROR [7082:main.c:23] hello, sys --error
2022-07-28 17:46:12 PANIC [7082:main.c:24] hello, sys --panic
2022-07-28 17:46:13 INFO [7085:main.c:20] hello, sys --info
2022-07-28 17:46:13 DEBUG [7085:main.c:21] hello, sys --debug
2022-07-28 17:46:13 WARN [7085:main.c:22] hello, sys --warn
2022-07-28 17:46:13 ERROR [7085:main.c:23] hello, sys --error
2022-07-28 17:46:13 PANIC [7085:main.c:24] hello, sys --panic
2022-07-28 17:46:14 INFO [7088:main.c:20] hello, sys --info
2022-07-28 17:46:14 DEBUG [7088:main.c:21] hello, sys --debug
2022-07-28 17:46:14 WARN [7088:main.c:22] hello, sys --warn
2022-07-28 17:46:14 ERROR [7088:main.c:23] hello, sys --error
2022-07-28 17:46:14 PANIC [7088:main.c:24] hello, sys --panic
2022-07-28 17:46:15 INFO [7091:main.c:20] hello, sys --info
2022-07-28 17:46:15 DEBUG [7091:main.c:21] hello, sys --debug
2022-07-28 17:46:15 WARN [7091:main.c:22] hello, sys --warn
2022-07-28 17:46:15 ERROR [7091:main.c:23] hello, sys --error
2022-07-28 17:46:15 PANIC [7091:main.c:24] hello, sys --panic
2022-07-28 17:46:16 INFO [7094:main.c:20] hello, sys --info
2022-07-28 17:46:16 DEBUG [7094:main.c:21] hello, sys --debug
2022-07-28 17:46:16 WARN [7094:main.c:22] hello, sys --warn
2022-07-28 17:46:16 ERROR [7094:main.c:23] hello, sys --error
2022-07-28 17:46:16 PANIC [7094:main.c:24] hello, sys --panic
2022-07-28 17:46:17 INFO [7097:main.c:20] hello, sys --info
2022-07-28 17:46:17 DEBUG [7097:main.c:21] hello, sys --debug
2022-07-28 17:46:17 WARN [7097:main.c:22] hello, sys --warn
2022-07-28 17:46:17 ERROR [7097:main.c:23] hello, sys --error
2022-07-28 17:46:17 PANIC [7097:main.c:24] hello, sys --panic
2022-07-28 17:46:18 INFO [7100:main.c:20] hello, sys --info
2022-07-28 17:46:18 DEBUG [7100:main.c:21] hello, sys --debug
2022-07-28 17:46:18 WARN [7100:main.c:22] hello, sys --warn
2022-07-28 17:46:18 ERROR [7100:main.c:23] hello, sys --error
2022-07-28 17:46:18 PANIC [7100:main.c:24] hello, sys --panic
2022-07-28 17:46:19 INFO [7103:main.c:20] hello, sys --info
2022-07-28 17:46:19 DEBUG [7103:main.c:21] hello, sys --debug
2022-07-28 17:46:19 WARN [7103:main.c:22] hello, sys --warn
2022-07-28 17:46:19 ERROR [7103:main.c:23] hello, sys --error
2022-07-28 17:46:19 PANIC [7103:main.c:24] hello, sys --panic
2022-07-28 17:46:20 INFO [7106:main.c:20] hello, sys --info
2022-07-28 17:46:20 DEBUG [7106:main.c:21] hello, sys --debug
2022-07-28 17:46:20 WARN [7106:main.c:22] hello, sys --warn
2022-07-28 17:46:20 ERROR [7106:main.c:23] hello, sys --error
2022-07-28 17:46:20 PANIC [7106:main.c:24] hello, sys --panic
2022-07-28 17:46:21 INFO [7109:main.c:20] hello, sys --info
2022-07-28 17:46:21 DEBUG [7109:main.c:21] hello, sys --debug
2022-07-28 17:46:21 WARN [7109:main.c:22] hello, sys --warn
2022-07-28 17:46:21 ERROR [7109:main.c:23] hello, sys --error
2022-07-28 17:46:21 PANIC [7109:main.c:24] hello, sys --panic
2022-07-28 17:46:22 INFO [7112:main.c:20] hello, sys --info
2022-07-28 17:46:22 DEBUG [7112:main.c:21] hello, sys --debug
2022-07-28 17:46:22 WARN [7112:main.c:22] hello, sys --warn
2022-07-28 17:46:22 ERROR [7112:main.c:23] hello, sys --error
2022-07-28 17:46:22 PANIC [7112:main.c:24] hello, sys --panic
2022-07-28 17:46:23 INFO [7115:main.c:20] hello, sys --info
2022-07-28 17:46:23 DEBUG [7115:main.c:21] hello, sys --debug
2022-07-28 17:46:23 WARN [7115:main.c:22] hello, sys --warn
2022-07-28 17:46:23 ERROR [7115:main.c:23] hello, sys --error
2022-07-28 17:46:23 PANIC [7115:main.c:24] hello, sys --panic
2022-07-28 17:46:24 INFO [7118:main.c:20] hello, sys --info
2022-07-28 17:46:24 DEBUG [7118:main.c:21] hello, sys --debug
2022-07-28 17:46:24 WARN [7118:main.c:22] hello, sys --warn
2022-07-28 17:46:24 ERROR [7118:main.c:23] hello, sys --error
2022-07-28 17:46:24 PANIC [7118:main.c:24] hello, sys --panic
2022-07-28 17:46:25 INFO [7121:main.c:20] hello, sys --info
2022-07-28 17:46:25 DEBUG [7121:main.c:21] hello, sys --debug
2022-07-28 17:46:25 WARN [7121:main.c:22] hello, sys --warn
2022-07-28 17:46:25 ERROR [7121:main.c:23] hello, sys --error
2022-07-28 17:46:25 PANIC [7121:main.c:24] hello, sys --panic
2022-07-28 17:46:26 INFO [7124:main.c:20] hello, sys --info
2022-07-28 17:46:26 DEBUG [7124:main.c:21] hello, sys --debug
2022-07-28 17:46:26 WARN [7124:main.c:22] hello, sys --warn
2022-07-28 17:46:26 ERROR [7124:main.c:23] hello, sys --error
2022-07-28 17:46:26 PANIC [7124:main.c:24] hello, sys --panic
2022-07-28 17:46:27 INFO [7127:main.c:20] hello, sys --info
2022-07-28 17:46:27 DEBUG [7127:main.c:21] hello, sys --debug
2022-07-28 17:46:27 WARN [7127:main.c:22] hello, sys --warn
2022-07-28 17:46:27 ERROR [7127:main.c:23] hello, sys --error
2022-07-28 17:46:27 PANIC [7127:main.c:24] hello, sys --panic
2022-07-28 17:46:28 INFO [7130:main.c:20] hello, sys --info
2022-07-28 17:46:28 DEBUG [7130:main.c:21] hello, sys --debug
2022-07-28 17:46:28 WARN [7130:main.c:22] hello, sys --warn
2022-07-28 17:46:28 ERROR [7130:main.c:23] hello, sys --error
2022-07-28 17:46:28 PANIC [7130:main.c:24] hello, sys --panic
2022-07-28 17:46:29 INFO [7133:main.c:20] hello, sys --info
2022-07-28 17:46:29 DEBUG [7133:main.c:21] hello, sys --debug
2022-07-28 17:46:29 WARN [7133:main.c:22] hello, sys --warn
2022-07-28 17:46:29 ERROR [7133:main.c:23] hello, sys --error
2022-07-28 17:46:29 PANIC [7133:main.c:24] hello, sys --panic
2022-07-28 17:46:30 INFO [7136:main.c:20] hello, sys --info
2022-07-28 17:46:30 DEBUG [7136:main.c:21] hello, sys --debug
2022-07-28 17:46:30 WARN [7136:main.c:22] hello, sys --warn
2022-07-28 17:46:30 ERROR [7136:main.c:23] hello, sys --error
2022-07-28 17:46:30 PANIC [7136:main.c:24] hello, sys --panic
2022-07-28 17:46:31 INFO [7139:main.c:20] hello, sys --info
2022-07-28 17:46:31 DEBUG [7139:main.c:21] hello, sys --debug
2022-07-28 17:46:31 WARN [7139:main.c:22] hello, sys --warn
2022-07-28 17:46:31 ERROR [7139:main.c:23] hello, sys --error
2022-07-28 17:46:31 PANIC [7139:main.c:24] hello, sys --panic
2022-07-28 17:46:32 INFO [7142:main.c:20] hello, sys --info
2022-07-28 17:46:32 DEBUG [7142:main.c:21] hello, sys --debug
2022-07-28 17:46:32 WARN [7142:main.c:22] hello, sys --warn
2022-07-28 17:46:32 ERROR [7142:main.c:23] hello, sys --error
2022-07-28 17:46:32 PANIC [7142:main.c:24] hello, sys --panic
2022-07-28 17:46:33 INFO [7145:main.c:20] hello, sys --info
2022-07-28 17:46:33 DEBUG [7145:main.c:21] hello, sys --debug
2022-07-28 17:46:33 WARN [7145:main.c:22] hello, sys --warn
2022-07-28 17:46:33 ERROR [7145:main.c:23] hello, sys --error
2022-07-28 17:46:33 PANIC [7145:main.c:24] hello, sys --panic
2022-07-28 17:46:34 INFO [7148:main.c:20] hello, sys --info
2022-07-28 17:46:34 DEBUG [7148:main.c:21] hello, sys --debug
2022-07-28 17:46:34 WARN [7148:main.c:22] hello, sys --warn
2022-07-28 17:46:34 ERROR [7148:main.c:23] hello, sys --error
2022-07-28 17:46:34 PANIC [7148:main.c:24] hello, sys --panic
2022-07-28 17:46:35 INFO [7151:main.c:20] hello, sys --info
2022-07-28 17:46:35 DEBUG [7151:main.c:21] hello, sys --debug
2022-07-28 17:46:35 WARN [7151:main.c:22] hello, sys --warn
2022-07-28 17:46:35 ERROR [7151:main.c:23] hello, sys --error
2022-07-28 17:46:35 PANIC [7151:main.c:24] hello, sys --panic
2022-07-28 17:46:36 INFO [7154:main.c:20] hello, sys --info
2022-07-28 17:46:36 DEBUG [7154:main.c:21] hello, sys --debug
2022-07-28 17:46:36 WARN [7154:main.c:22] hello, sys --warn
2022-07-28 17:46:36 ERROR [7154:main.c:23] hello, sys --error
2022-07-28 17:46:36 PANIC [7154:main.c:24] hello, sys --panic
2022-07-28 17:46:37 INFO [7157:main.c:20] hello, sys --info
2022-07-28 17:46:37 DEBUG [7157:main.c:21] hello, sys --debug
2022-07-28 17:46:37 WARN [7157:main.c:22] hello, sys --warn
2022-07-28 17:46:37 ERROR [7157:main.c:23] hello, sys --error
2022-07-28 17:46:37 PANIC [7157:main.c:24] hello, sys --panic
2022-07-28 17:46:38 INFO [7160:main.c:20] hello, sys --info
2022-07-28 17:46:38 DEBUG [7160:main.c:21] hello, sys --debug
2022-07-28 17:46:38 WARN [7160:main.c:22] hello, sys --warn
2022-07-28 17:46:38 ERROR [7160:main.c:23] hello, sys --error
2022-07-28 17:46:38 PANIC [7160:main.c:24] hello, sys --panic
2022-07-28 17:46:39 INFO [7163:main.c:20] hello, sys --info
2022-07-28 17:46:39 DEBUG [7163:main.c:21] hello, sys --debug
2022-07-28 17:46:39 WARN [7163:main.c:22] hello, sys --warn
2022-07-28 17:46:39 ERROR [7163:main.c:23] hello, sys --error
2022-07-28 17:46:39 PANIC [7163:main.c:24] hello, sys --panic
2022-07-28 17:46:40 INFO [7166:main.c:20] hello, sys --info
2022-07-28 17:46:40 DEBUG [7166:main.c:21] hello, sys --debug
